hour;SE3;NO1;DK1
1206;13.05;81.42;17.92
1207;33.82;78.08;19.02
1208;38.62;80.08;19.14
1209;40.21;88.28;19.14
1210;36.97;95.06;18.32
1211;33.58;98.22;18.1
1212;33.67;95.09;18.47
1213;21.5;88.15;18.47
1214;10.69;51.8;18.47
1215;10.52;43.11;18.21
1216;10.32;21.24;18.32
1217;10.26;22.09;19.14
1218;10.84;85.03;19.1
1219;10.62;78.82;18.72
1220;10.12;51.28;18.44
1221;9.77;20.02;17.74
1222;9.3;15.39;17.39
1223;8.8;40.06;17.39
1224;8.03;14.62;17.26
1225;8.28;12.65;17.22
1226;7.6;11.96;17.22
1227;7.37;12.02;17.22
1228;7.94;11.97;17.26
1229;8.47;12.11;17.39
1230;8.78;14.37;17.57
1231;9.54;19.75;18.76
1232;17.68;106.69;19.1
1233;21.98;110.06;19.14
1234;14.84;88.28;19.14
1235;10.97;65.51;19.1
1236;10.51;78.22;18.88
1237;9.72;92.02;18.83
1238;9.4;99.9;18.91
1239;9.14;104.92;19.17
1240;8.98;106.16;19.24
1241;9.02;100.98;19.24
1242;9.43;114.89;19.24
1243;9.5;116.95;19.14
1244;9.04;99.96;19.14
1245;8.74;50.05;19.08
1246;8.51;37.89;17.74
1247;8.11;21.79;17.74
1248;7.08;16.16;17.74
1249;7.83;35.02;17.74
1250;3.33;30.04;17.74
1251;2.16;33.93;17.74
1252;2.01;50.01;17.81
1253;2.85;56.03;17.81
1254;5.75;90.71;17.92
1255;6.73;117.86;18.44
1256;6.96;127.95;18.91
1257;7.44;206.51;18.7
1258;8.05;180.27;18.1
1259;8.54;144.08;18.1
1260;8.58;135.04;17.81
1261;8.57;121.25;17.81
1262;8.35;117.66;17.82
1263;7.98;118.87;18.05
1264;7.98;125.29;17.99
1265;8.53;136.7;18.84
1266;8.99;155.21;18.88
1267;9.06;162.62;18.64
1268;8.86;138.82;17.74
1269;7.93;117.66;17.74
1270;6.63;110.56;17.22
1271;5.66;108.42;16.65
1272;5.91;91.63;12.93
1273;6.76;81.79;12.93
1274;6.81;78.96;12.93
1275;6.13;82.28;12.93
1276;5.34;88.34;12.93
1277;6.45;97.32;14.62
1278;6.95;101.7;17.22
1279;6.6;116.43;17.74
1280;6.99;133.5;18.1
1281;7.3;151.31;18.1
1282;8.72;126.44;17.74
1283;9.2;109.43;18.15
1284;9.02;103.51;18.15
1285;8.9;89.9;18.47
1286;8.96;89.9;18.47
1287;8.83;100.9;18.47
1288;8.71;109.2;18.47
1289;8.75;113.38;18.47
1290;10;115.49;18.47
1291;10.62;115.33;18.12
1292;10.04;111.52;18.1
1293;8.81;65.42;18.1
1294;8.54;35.07;17.6
1295;8.73;23.55;17.39
1296;8.18;11.41;16.32
1297;6.32;11.71;12.55
1298;7.23;11.06;12.22
1299;7.05;10.85;12.22
1300;8.69;11.01;12.22
1301;9.36;12.05;12.22
1302;10.41;12.91;12.34
1303;27.04;13.77;13.42
1304;43;66.23;17.39
1305;47.53;90.05;17.39
1306;45.71;80.1;17.39
1307;44.38;95.01;17.39
1308;44.05;57.6;17.39
1309;41.27;58.85;17.39
1310;40.04;61.22;17.39
1311;38.41;101.38;17.39
1312;35.98;109.25;17.39
1313;32.07;111;17.39
1314;40.04;127.01;17.57
1315;36.1;127.37;17.57
1316;35.08;122.31;17.39
1317;28.62;107.43;17.39
1318;21.68;64.93;17.39
1319;15.99;44.01;16.16
1320;10.87;15.95;16.16
1321;10.95;15.96;16.16
1322;10.16;15.97;17.22
1323;10.02;15.92;17.22
1324;9.97;15.97;17.39
1325;9.99;20.68;17.39
1326;11.53;65.04;17.57
1327;14.89;109.93;17.57
1328;24.63;125.52;17.72
1329;31.91;125.02;17.74
1330;29.95;107.16;17.74
1331;20.05;98.38;17.74
1332;19.89;100.25;17.74
1333;15.28;89.93;17.74
1334;14.81;97.07;17.74
1335;13.87;93.67;17.74
1336;13.52;98.52;17.74
1337;13.44;119.54;17.74
1338;23.28;130.59;17.74
1339;23.72;134.18;17.74
1340;14.53;133.17;17.57
1341;13.54;110;17.39
1342;13.78;50.09;12.8
1343;13.23;84.93;12.67
1344;12.32;24.22;12.42
1345;13.22;23.56;12.55
1346;13.05;18.09;12.55
1347;12.94;24.47;12.55
1348;13.01;39.96;12.67
1349;13.33;55.25;12.8
1350;14.24;136.57;17.39
1351;29.75;141.47;17.39
1352;37.09;141.66;17.74
1353;37.64;143.92;17.74
1354;37.01;145.95;17.74
1355;34.02;143.7;17.74
1356;33.13;142.01;17.74
1357;32.1;139.72;18.66
1358;30.45;130.09;17.57
1359;28.14;124.48;18.55
1360;30.17;138.08;18.72
1361;32.97;141.1;18.72
1362;37.72;145.69;18.88
1363;39.41;144.82;18.72
1364;42.17;142.01;18.29
1365;36.71;140.61;17.57
1366;33.83;126.65;17.22
1367;32.08;39.9;12.93
1368;25.66;17.24;12.67
1369;36.75;14.1;12.55
1370;28.54;13.99;12.55
1371;27.04;13.96;12.55
1372;25.17;14.04;12.93
1373;26.07;14.2;16.32
1374;36.17;14.2;17.57
1375;47.62;14.68;19.35
1376;61.54;19.99;19.74
1377;70.76;39.28;19.74
1378;62.3;50.04;19.4
1379;56.06;56.5;18.53
1380;43.97;49.26;19.35
1381;39.78;19.99;19.74
1382;40.79;15.05;19.49
1383;45.48;14.02;19.47
1384;46.3;13.74;19.35
1385;46.83;18.66;19.74
1386;66.83;140.88;19.74
1387;64.95;141.58;19.74
1388;48.06;140.89;19.51
1389;39.13;139.86;18.52
1390;35.68;59.97;18.86
1391;33.77;44.66;17.87
1392;28.54;14.96;17.85
1393;28.83;13.77;17.85
1394;24.8;13.85;17.74
1395;24.73;14;17.74
1396;24.2;14.29;17.85
1397;24.27;24.99;17.98
1398;24.54;91.57;19.36
1399;35.62;143.89;20.53
1400;44.56;150.43;20.8
1401;53.01;175.37;20.8
1402;40.12;155.52;20.78
1403;38.59;150.02;20.78
1404;31.72;142.06;20.81
1405;25.91;137.09;20.81
1406;25.38;134.71;20.81
1407;25.18;137.74;20.81
1408;24.71;100;20.81
1409;32.65;115.94;20.81
1410;36.95;144;20.81
1411;38.04;144;20.53
1412;34.49;142.58;19.63
1413;26.1;65.18;19.44
1414;18.87;50.06;19.64
1415;24.44;24.21;19.45
1416;22.2;13.74;19.43
1417;13;13.66;19.24
1418;10.98;13.52;19.24
1419;11.25;13.39;19.15
1420;11.38;13.34;19.15
1421;11.43;13.53;19.15
1422;10.46;33.72;19.15
1423;10.43;101.06;20.24
1424;11.56;152.93;20.53
1425;12.99;156.56;20.53
1426;14.01;151.3;20.53
1427;13.9;144.96;20.53
1428;13.39;122.78;19.74
1429;13.01;118.47;19.74
1430;12.12;118.47;19.74
1431;11.94;124.53;20.9
1432;11.87;133.8;20.9
1433;12.16;149.4;20.9
1434;13.91;153.18;20.9
1435;13.92;155.26;20.53
1436;12.78;154.17;19.29
1437;10.26;149.74;18.63
1438;10.16;135.79;19.42
1439;10.41;103.84;17.85
1440;9.51;21.2;17.74
1441;9.32;145.33;17.57
1442;9.34;132.82;17.39
1443;9.13;130.71;17.39
1444;8.89;135.3;17.39
1445;8.73;142.08;17.39
1446;8.86;145.44;17.39
1447;8.61;149.71;17.74
1448;8.9;164.44;19.1
1449;9.43;198.58;19.1
1450;9.87;158.59;19.1
1451;10.24;152.62;18.1
1452;10.27;150.09;18.45
1453;10.11;148.95;17.98
1454;9.99;148.44;17.98
1455;9.94;147.98;18.1
1456;9.96;147.1;18.1
1457;11.59;148.68;18.4
1458;13.94;151.91;17.92
1459;14.22;153.71;17.74
1460;13.09;152.7;17.57
1461;12.59;150.04;17.39
1462;11.99;146.86;12.42
1463;11.89;145.37;12.42
1464;11.49;119.92;12.42
1465;10.28;99.98;12.3
1466;10.76;97.71;12.42
1467;10.96;89.98;12.42
1468;11.24;99.46;12.42
1469;11.98;100.06;12.42
1470;13.88;154.39;12.42
1471;15.37;157.38;17.39
1472;30.08;169.83;17.74
1473;39.92;189.34;17.74
1474;36.94;176.3;17.74
1475;36.71;165.96;17.74
1476;27.56;155.92;17.57
1477;19.92;155.43;17.74
1478;19.54;155.5;17.86
1479;23.93;120.33;18.1
1480;36.79;157.89;18.1
1481;38.93;161.59;18.46
1482;41.09;231.49;18.1
1483;49.5;400.16;18.1
1484;43.92;242.64;17.92
1485;36.84;165.61;17.74
1486;17.17;159.92;17.74
1487;15.93;155.61;17.57
1488;15.12;134.87;17.57
1489;15.92;128.15;17.57
1490;15.93;124.09;17.57
1491;16.24;127.65;17.57
1492;16.75;131.41;17.74
1493;16.98;135.38;17.92
1494;15.18;175.77;18.1
1495;14.35;200.44;20.14
1496;19.96;410;20.24
1497;45.6;410.05;20.12
1498;41.68;375.92;35.01
1499;37.97;198;35.02
1500;19.58;188.97;35.04
1501;14.99;181.58;35.04
1502;14.42;176.93;35.04
1503;13.98;175.68;35.05
1504;13.92;175.05;35.05
1505;13.9;176.6;65.68
1506;19.54;201.13;35.07
1507;49.56;240.79;35.05
1508;23.66;199.48;35.04
1509;14.32;182.27;35.04
1510;14.05;165.37;35.04
1511;13.65;156.45;35.04
1512;12.28;128.63;35.04
1513;13.27;144.69;35.12
1514;13.13;134.22;65.68
1515;13.15;119.94;65.68
1516;13.21;111.24;35.14
1517;13.39;119.99;35.14
1518;13.58;73.17;65.68
1519;35.63;159.16;74.74
1520;46.36;186.04;74.74
1521;53.44;189.6;74.74
1522;49.98;196.67;74.74
1523;44.23;193.7;74.74
1524;41.09;186.6;74.74
1525;37.9;109.96;74.74
1526;35.97;69.96;74.74
1527;34.16;59.79;74.74
1528;35.02;70.7;74.74
1529;38.55;165.01;74.74
1530;48.49;194.84;35.04
1531;64.7;208.11;35.04
1532;39.05;196.65;23.83
1533;19.54;189.48;18.63
1534;16.44;185.46;18.61
1535;13.81;119.93;18.62
1536;13.39;74.14;18.64
1537;13.19;52.04;18.64
1538;13.49;34.95;17.74
1539;13.51;30.09;17.74
1540;13.76;32.67;17.74
1541;14.09;42.97;17.74
1542;13.77;39.48;17.92
1543;19.5;40.38;18.1
1544;45.61;60.02;18.1
1545;54.64;67.54;18.1
1546;49.78;89.99;17.74
1547;42.09;70.09;17.74
1548;40.99;60.05;17.74
1549;41.97;48.93;17.74
1550;40.51;33.87;17.74
1551;37.94;25.08;17.74
1552;36.75;34.59;17.74
1553;37.03;50.31;17.74
1554;39.87;130;17.74
1555;52.07;196.32;17.74
1556;35.82;196.25;17.57
1557;30.24;99.98;17.57
1558;25.6;90.95;12.55
1559;14.88;77.75;10
1560;13.76;44.44;9.24
1561;15.44;55.02;9.15
1562;14.96;54.05;9.15
1563;14.99;50.06;9.24
1564;15.28;67.75;9.24
1565;15.53;109.96;9.24
1566;16.02;143.15;10.14
1567;28.8;225.1;12.67
1568;33.41;500.06;17.39
1569;35.9;502.65;17.39
1570;35.1;468.03;17.39
1571;34.68;338.8;17.39
1572;35.16;207.27;17.39
1573;31.29;199.9;17.39
1574;18.4;196.66;17.39
1575;14.91;191.07;17.39
1576;15.97;191.82;17.39
1577;19.93;193.07;17.39
1578;34.16;200.95;17.39
1579;37.3;202.72;17.39
1580;26.58;214.72;17.39
1581;14.66;200.07;12.42
1582;13.97;188.16;0
1583;13.86;145.86;0
1584;12.95;113.17;0
1585;12.74;155.92;0
1586;12.49;96.34;0
1587;12.48;118;0
1588;12.58;150.95;0
1589;12.91;174.98;0
1590;12.2;222.51;12.22
1591;12.92;237.03;17.39
1592;13.38;667.92;17.74
1593;14.06;629.85;17.74
1594;14.85;399.94;17.74
1595;14.87;229.12;17.74
1596;14.65;213.13;17.74
1597;14.29;207.86;17.74
1598;13.96;206.94;17.93
1599;13.82;204.1;17.74
1600;13.9;214.83;17.74
1601;14.02;200.02;17.74
1602;15.98;231.77;17.57
1603;37.87;273.58;17.39
1604;16.5;250.08;17.39
1605;13.1;228.92;12.55
1606;13;222.75;12.42
1607;12.47;215.9;9.8
1608;11.99;161.36;12.3
1609;9.91;150.18;11.98
1610;9.63;145.6;12.42
1611;9.47;143.05;12.42
1612;9.02;130.79;11.98
1613;8.66;164.38;0
1614;8.72;222.72;0
1615;8.67;249.92;12.42
1616;9.21;579.45;17.39
1617;9.43;541.45;17.39
1618;9.38;244.74;17.74
1619;9.58;233.14;17.74
1620;9.4;229.5;17.74
1621;8.93;227.23;17.74
1622;8.43;222.95;17.74
1623;8.77;220.13;17.74
1624;9.56;220.57;17.39
1625;9.73;217.18;17.39
1626;10.04;225.1;17.39
1627;10.59;230.43;17.39
1628;10.55;226.87;15.84
1629;10.1;222.26;12.67
1630;9.92;218.73;12.3
1631;9.61;78.82;12.3
1632;9.25;31.17;12.3
1633;8.74;21.65;12.3
1634;8.69;12.97;0
1635;8.73;12.92;0
1636;8.91;13.92;0
1637;9.16;20.34;0
1638;9.77;62.05;12.3
1639;10.25;72.68;12.8
1640;10.88;232.15;17.39
1641;11.12;232.96;17.74
1642;11.2;227.29;57.48
1643;10.97;119.71;57.48
1644;10.79;103.37;57.48
1645;10.69;123.86;65.68
1646;10.71;146.41;67
1647;10.73;119.89;67
1648;10.69;195.06;67
1649;10.85;216.45;67
1650;13.92;220.95;67
1651;22.97;223.69;65.68
1652;12.46;220.93;65.68
1653;10.83;174.72;63.72
1654;10.63;62.02;61.64
1655;10.39;50.16;61.64
1656;9.7;14.44;61.64
1657;9.21;30.17;63.78
1658;9.19;25.09;65.68
1659;8.96;25.04;65.68
1660;9.26;29.76;65.68
1661;9.93;50.08;66.08
1662;9.86;88.05;67
1663;11.14;168.43;67
1664;12.44;185.06;67.4
1665;18.06;112.35;73.35
1666;13.27;67.3;76.24
1667;13.41;23.07;76.24
1668;12.71;15.52;77.78
1669;11.95;14.42;76.24
1670;11.53;14.22;76.24
1671;11.13;13.98;76.24
1672;11.19;14.44;76.24
1673;11.03;19.47;76.24
1674;11.63;116.01;76.02
1675;11.59;170.06;75.84
1676;11.14;144.91;72.06
1677;10.59;74.8;72.07
1678;10.25;50.99;65.68
1679;8.82;57.95;62.62
1680;8.09;40.06;70.13
1681;7.67;67.28;65.68
1682;7.56;67.42;67
1683;7.49;71.21;65.68
1684;7.78;71.24;65.68
1685;8.28;72.93;67
1686;8.82;72.48;72.2
1687;9.38;86.91;75.74
1688;10.69;87.52;76.23
1689;10.93;79.07;76.24
1690;10.58;78.9;76.26
1691;10.33;72.95;76.24
1692;9.92;67.84;76.24
1693;9.36;71.16;76.24
1694;9.28;67.29;76.24
1695;9.22;59.93;76.54
1696;9.34;57.98;82.87
1697;9.49;83.43;82.87
1698;10.18;191.84;82.87
1699;10.83;204.15;76.54
1700;10.57;198.64;76.41
1701;10.08;168.85;76.24
1702;9.4;123.77;76.24
1703;8.97;103.01;76.24
1704;8.82;79.97;76.24
1705;8.29;99.7;76.24
1706;8.12;78.95;76.24
1707;7.96;73.92;76.52
1708;7.5;69.91;76.54
1709;7.17;80.01;76.83
1710;8.1;68.46;139.92
1711;8.86;70.04;173.93
1712;10.05;68.42;177.43
1713;10.49;75.63;177.43
1714;9.18;71.07;177.43
1715;8.81;54.81;163.23
1716;8.7;30.06;163.23
1717;8.48;19.05;163.23
1718;8.37;14.26;160.02
1719;8.43;14.86;163.23
1720;8.73;21.8;163.23
1721;8.81;30.06;177.43
1722;8.97;68.06;173.93
1723;9.14;118.02;170.5
1724;9.04;78.86;76.24
1725;8.84;57.97;76.24
1726;8.6;66.04;76.24
1727;8.31;53.85;72.74
1728;7.5;37.62;62.62
1729;7.59;44.65;58.41
1730;6.99;42.56;55.23
1731;6.52;48.99;51.96
1732;7.04;53.98;51.96
1733;7.48;85.58;51.96
1734;7.96;126.29;51.96
1735;8.8;202.76;57.04
1736;11.1;215.64;63.49
1737;9.54;229.59;59.24
1738;8.78;212.8;57.58
1739;8.46;204.21;46.82
1740;8.47;160.03;51.49
1741;8.01;122.7;51.96
1742;7.87;156.08;51.96
1743;7.91;160.03;51.96
1744;7.98;169.94;51.96
1745;8.39;200.96;51.96
1746;9;204.75;51.96
1747;19.52;210.64;52.07
1748;19.52;208.92;51.85
1749;9.63;206.84;51.96
1750;9.53;203.71;50.94
1751;8.97;178.62;50.94
1752;8.69;138.49;50.94
1753;8.73;133.98;51.96
1754;8.45;142.57;49.39
1755;8.42;147.64;49.39
1756;8.55;151.91;57.1
1757;8.98;193.24;62.61
1758;8.96;205.14;62.62
1759;8.61;214.23;63.49
1760;8.93;303.37;65.68
1761;9.67;315.52;65.68
1762;15.94;244.2;63.49
1763;22.07;214.68;63.49
1764;11.92;208.43;63.49
1765;10.51;203.86;63.49
1766;10.14;201.12;62.72
1767;9.95;200.98;62.62
1768;10.58;202.39;62.62
1769;21.69;206.14;63.53
1770;33.99;213.12;63.49
1771;37.17;236.7;62.46
1772;34;215.89;59.34
1773;8.45;211.07;49.88
1774;8.13;203.85;49.39
1775;7.86;201.01;49.22
1776;7.53;197.12;48.74
1777;7.65;148.1;47.13
1778;7.24;141.94;43.91
1779;6.69;139.57;43.91
1780;5.98;140.59;43.91
1781;5.97;145.16;43.91
1782;4.99;163.81;43.91
1783;5.03;202.32;48.72
1784;5.23;248.4;62.9
1785;6.45;249.96;62.57
1786;6.8;213.57;62.9
1787;6.96;202.62;62.9
1788;6.93;198.09;62.9
1789;6.78;194.64;62.9
1790;6.83;192.15;64.39
1791;6.81;190.79;62.9
1792;6.89;190.49;62.9
1793;7.16;190.65;60.66
1794;7.95;197.09;61.51
1795;8.32;197.04;35.36
1796;8.21;190.43;17.74
1797;7.93;183.86;17.74
1798;7.69;161.98;17.57
1799;7.33;153.31;17.57
1800;6.66;59.91;17.57
1801;6.66;119.95;17.39
1802;6.57;30.99;17.57
1803;6.69;14.41;17.57
1804;6.92;14.52;17.57
1805;7.32;14.6;17.74
1806;7.89;19.39;31.23
1807;8.72;129.93;32.3
1808;17.34;177.55;34.49
1809;34.54;178.17;35.8
1810;31.36;138.52;35.85
1811;28;116.87;35.85
1812;25.88;87.02;35.85
1813;24.83;41.02;35.85
1814;25;17.97;35.85
1815;25.23;15.71;35.85
1816;27.1;13.79;35.85
1817;30.77;13.18;35.85
1818;37.25;19.5;35.85
1819;54.93;30.08;35.85
1820;60.56;18.95;35.36
1821;42.06;13.11;35.14
1822;33.52;13.06;34.13
1823;9.47;12.74;32.5
1824;8.29;11.23;33.8
1825;7.5;11.07;33.81
1826;7.3;10.99;33.82
1827;7.13;10.74;34.76
1828;7.04;11.71;34.76
1829;7.07;12.87;34.76
1830;7.3;13.79;35.32
1831;29.75;17.54;35.32
1832;35.17;40.04;34.97
1833;34.39;97.7;34.97
1834;30.62;36.03;34.21
1835;22.4;34.98;32.88
1836;19.48;29.05;32.18
1837;11.58;24.88;35.32
1838;10.07;20.03;35.05
1839;9.93;16.94;35.36
1840;10.04;18.8;35.36
1841;10.95;30.05;35.85
1842;29.32;65.53;34.97
1843;35.47;169.94;33.95
1844;31.09;96.56;33.75
1845;14.06;29.24;33.61
1846;7.49;22.86;26.25
1847;7.1;35.6;17.57
1848;6.46;26.51;17.39
1849;5.87;183.86;17.39
1850;5.64;149.97;17.39
1851;5.28;136.54;17.39
1852;5.23;95.9;17.39
1853;5.68;109.49;17.74
1854;6.32;152.42;17.74
1855;7.21;177.72;17.92
1856;7.84;149.95;17.92
1857;8.77;30.97;17.74
1858;10.26;27.44;17.74
1859;16.27;21.07;17.74
1860;13.27;12.08;17.57
1861;8.95;12.06;17.39
1862;8.98;9.76;17.39
1863;8.69;8.84;15.99
1864;8.68;12.04;16.69
1865;8.8;18.97;17.38
1866;32.02;110.3;16
1867;36.66;170.47;12.8
1868;21.27;169.11;12.3
1869;7.73;117.08;0
1870;7.43;87.83;0
1871;7.24;20.21;0
1872;7.05;15.08;0
1873;6.54;31.33;0
1874;6.29;31.01;0
1875;6.26;31.07;0
1876;6.37;66.74;0
1877;6.64;74.08;0
1878;6.95;75.9;0
1879;10.96;68.53;12.67
1880;33.98;16.51;17.74
1881;32.06;12.86;17.74
1882;28.75;13;18.1
1883;25.04;13.13;17.74
1884;24.33;13.51;17.74
1885;17.57;13.35;19.67
1886;8.47;11.79;19.65
1887;6.99;11.77;19.67
1888;7.02;11.21;19.67
1889;10.93;13.67;19.67
1890;32.09;44.04;19.67
1891;39.23;119.38;19.74
1892;34.98;120;19.74
1893;23.21;83.91;19.48
1894;7.64;61.82;18.1
1895;7.3;40.79;18.1
1896;6.99;30.02;17.92
1897;7.28;16.44;18.1
1898;7.3;14.55;18.1
1899;7.44;13.95;18.1
1900;7.65;21.05;18.23
1901;7.79;31.88;18.46
1902;7.91;149.96;19.71
1903;8.61;177.99;20.78
1904;33.79;183.46;20.78
1905;33.88;184.82;20.78
1906;28.08;178.8;19.75
1907;25.99;153.06;19.75
1908;25.36;159.75;19.76
1909;17.62;122.93;18.29
1910;8.17;36.91;18.1
1911;7.87;35.78;18.1
1912;7.7;38;18.3
1913;7.74;50.44;20.82
1914;25.02;188.61;19.78
1915;28.63;194.56;19.67
1916;28.23;194.74;18.1
1917;24.46;189.48;17.57
1918;7.73;98.94;12.8
1919;7.42;73.96;12.67
1920;7.16;33.65;12.55
1921;7.63;36.75;12.42
1922;7.53;37.11;12.42
1923;7.5;89.96;12.42
1924;7.52;98.98;12.3
1925;7.59;144.81;12.42
1926;7.57;159.96;12.93
1927;7.49;196.51;17.74
1928;7.72;208.28;27.8
1929;8.33;281.1;27.8
1930;8.64;232.7;27.8
1931;7.51;194.58;27.8
1932;7.18;186.45;27.8
1933;7.13;124.68;25.83
1934;6.72;90.01;31.23
1935;6.58;58.17;32.65
1936;6.78;63.32;32.65
1937;7.49;90;32.66
1938;11.97;192.99;32.67
1939;20;198.07;32.99
1940;20.12;198.41;32.68
1941;15.34;194.08;31.05
1942;9.29;130.06;29.75
1943;11.02;44.93;26.13
1944;8.95;32.8;29.75
1945;7.51;55.29;30.35
1946;7.51;62.8;30.35
1947;7.09;57;30.35
1948;6.4;69.16;31.1
1949;6.09;96.45;31.1
1950;6.24;200.77;30.48
1951;6.06;266.64;36.64
1952;5.82;289.97;45.17
1953;6.17;273.98;45.17
1954;6.22;209.82;45.17
1955;5.96;194.91;45.17
1956;5.84;185.99;35.32
1957;5.73;173.78;35.82
1958;5.61;123.22;66.61
1959;5.56;137.64;70.38
1960;5.72;149.14;70.4
1961;6.13;196.51;70.4
1962;7.13;195.85;70.4
1963;10.91;197.48;70.38
1964;20.7;181.69;70.38
1965;15.91;86.27;65.68
1966;7.81;50.06;66.05
1967;7.51;36.19;65.31
1968;7.17;12.96;65.68
1969;6.98;13.22;65.68
1970;6.77;12.36;66.02
1971;6.77;12.95;66.05
1972;6.95;13.95;66.05
1973;7.16;20.54;69.42
1974;7.5;56.17;69.55
1975;20;114.92;74.09
1976;23.99;203.96;74.74
1977;20.08;208.02;74.74
1978;15.84;201.45;74.74
1979;10.41;144.31;74.74
1980;10.44;118.81;74.74
1981;7.89;117.08;74.74
1982;7.8;111.01;74.74
1983;7.75;109.97;74.74
1984;7.66;89.48;75.58
1985;7.66;104.96;76.24
1986;20.6;194.69;74.74
1987;29.93;194.92;74.74
1988;20.21;143.51;74.74
1989;10.97;80.77;69.1
1990;7.61;86.71;67.36
1991;7.16;84.64;64
1992;6.75;34.2;65.68
1993;6.16;25.08;35.85
1994;5.94;20.3;35.85
1995;5.79;16.91;35.85
1996;5.86;15.89;35.85
1997;6.15;28.38;35.85
1998;6.64;33.45;35.85
1999;7.32;71.15;35.85
2000;7.95;109.97;46.96
2001;7.95;114.91;50.91
2002;7.6;100.04;54.98
2003;7.31;100.03;46.84
2004;7.08;57.99;50.91
2005;6.95;16.09;51.93
2006;6.84;14.99;45.31
2007;6.84;13.82;37.67
2008;6.87;13.53;38.43
2009;7;13.33;41.77
2010;7.3;13.64;41.77
2011;7.59;14.07;41.77
2012;7.67;13.7;18.1
2013;7.39;12.96;17.74
2014;7;11.1;17.74
2015;6.54;8.85;17.39
2016;5.97;7.62;12.93
2017;5.77;8.16;12.93
2018;5.51;7.14;12.93
